,datetime,country,shape,duration (seconds),comments,latitude,longitude
1057,2013-10-01 08:38:00,nan,other,120,Shape with lights hovering then inching then speeding in a direction.,40.296218,-75.082115
1058,2013-10-01 09:00:00,nan,disk,300,Metallic object floating above Boulder.,40.103874,-105.170819
1059,2013-10-01 09:42:00,nan,fireball,1500,Bright round orange/red fireball.,38.807404,-122.740546
1060,2013-10-01 09:43:00,us,triangle,7200,Bright Triangular Light Orb in the sky different flashing lights and appears closer each day.,40.1933333,-85.38638890000001
1061,2013-10-01 12:30:00,us,unknown,60,Driving across the Glenfied Bridge&#44 northbound&#44 saw an odd shape as i was looking southeast down the Ohio. It wasn&#39t a plane. It wa,40.4405556,-79.9961111
1062,2013-10-01 12:30:00,us,unknown,60,I&#39m conflicted. I had another sighting&#44 and I was challenged by you of filing a false report.  ((NUFORC Note:  See comment below.  PD),40.4405556,-79.9961111
1063,2013-10-01 12:40:00,nan,light,4,Two white dots crossing paths around Lincoln and Providence RI.,41.921111,-71.435
1064,2013-10-01 18:30:00,us,light,240,Three long white crescent shaped moving lights moving in a half circle.,40.0150000,-105.27
1065,2013-10-01 19:15:00,us,unknown,300,Very bright white lights 4 all together moving from southeast to west flying low no noise.,29.7955556,-90.8227778
1066,2013-10-01 19:20:00,us,sphere,1800,Yellow/Orangish Balls streaking across the sky&#44 no sound from them at all&#44 and no tail.,43.2122222,-77.4302778
1067,2013-10-01 19:25:00,us,light,300,Brilliant white light in SW Sky stationary over 7 minutes then vanishes.  Not an airplane&#33,26.0583333,-80.3375
1068,2013-10-01 20:00:00,us,light,3600,Intensely bright light sphere high up in the sky over the Gulf of Mexico.,27.9472222,-82.45861109999998
1069,2013-10-01 21:30:00,us,fireball,1200,3 very slow-moving sparking&#44 flaming meteor looking objects starting on 1 side of the horizon and ended in the same spot on the other.,34.2072222,-84.14027779999999
1070,2013-10-01 21:40:00,us,circle,90,Large round bright white light moved away and upward for 1-1.5 min before completely disappearing.,36.5297222,-83.2175
1071,2013-10-01 22:10:00,us,unknown,900,Two seperate objects far off&#44 with a white light that turned off an on every four or five minutes then disappeared.,42.6916667,-83.5541667
1072,2013-10-01 22:30:00,us,triangle,60,My girlfriend and I witnessed a bright orange triangular light in the sky.,42.4927778,-92.3427778
1073,2013-10-01 22:45:00,us,fireball,1200,Orange Glowing Lights over East Long Island.,40.8841667,-72.93777779999999
1074,2013-10-01 23:00:00,gb,fireball,30,Orange fireball seen hovering in London sky before vanishing.,51.514125,-0.093689
1075,2013-10-01 23:30:00,us,unknown,600,Strange Green/Purple and Orange Dancing Lights Above Farm Field.,43.3380556,-89.38027779999999
1237,2010-10-12 00:00:00,nan,light,900,moving  bright white light fades out / moves far away then returns shortly after,48.539371,-58.776848
1238,2010-10-12 00:56:00,us,triangle,180,BLACK TRIANGLE SEEN OVER NORTH TEXAS ON 10.12.10,31.0747222,-96.1425
1239,2010-10-12 06:00:00,us,cigar,20,A ufo sits for ten seconds&#44 and disappears completely,30.0969444,-95.61583329999999
1240,2010-10-12 06:07:00,us,light,600,Hovering flashing lights moving up,43.5500000,-96.7
1241,2010-10-12 10:00:00,us,other,300,Similar white dots seen in NYC seen in Milpitas CA,37.4283333,-121.90555559999999
1242,2010-10-12 10:00:00,us,other,300,Sorry about this&#44 but I just filed a report about the white dots over Milpitas and I believe I got the day wrong.  I reported Wednesday,37.4283333,-121.90555559999999
1243,2010-10-12 12:30:00,us,oval,300,Oval shaped aluminum colored object spotted in broad day light and dissapeared,31.5491667,-97.1463889
1244,2010-10-12 14:00:00,us,triangle,0,black triangle craft over littleton hospital&#44Colorado very large and quiet also hovering,39.6133333,-105.0161111
1245,2010-10-12 16:00:00,us,circle,120,Hovering/moving white or metallic ball in the sky,41.9200000,-84.6305556
1246,2010-10-12 19:00:00,us,sphere,45,Moving object resembeling a star headed Southeast,38.8902778,-77.0844444
1247,2010-10-12 19:10:00,us,cigar,300,Bright white light cigar shaped object seen flying slowly to the north in slight decent.,32.7833333,-96.8
1248,2010-10-12 19:13:00,us,chevron,45,Chevron shape lights moving slowly&#44 Daphne AL,30.6033333,-87.90361109999999
1249,2010-10-12 20:15:00,us,rectangle,120,Dark rectangular object ascended into the sky near St. Louis International airport,38.7669444,-90.4113889
1250,2010-10-12 20:30:00,us,disk,300,Bright UFO above Boston&#44 Ma,42.3583333,-71.0602778
1251,2010-10-12 21:00:00,us,chevron,30,My wife and I observed chevron shaped lights moving across the sky,31.3380556,-94.72888890000002
1252,2010-10-12 22:15:00,us,circle,1800,A BRIGHT blue&#44 red&#44 green&#44 white globe that would go out and randomly change colors. ((NUFORC Note:  Twinkling star?  PD)),27.8425000,-82.69972220000001
1253,2010-10-12 22:30:00,nan,changing,3600,Circular craft seen over Fort Mohave&#44 Arizona with fast moving perimeter lights.,35.022485,-114.58927
1254,2010-10-12 22:30:00,us,light,180,Orange orb came close.,42.4927778,-92.3427778
1255,2010-10-12 22:45:00,us,light,240,A string of about  12 amber lights sighted in clear late evening sky moving NNE from the Smoky Mnts.,35.9605556,-83.9208333
1256,2011-10-12 17:11:00,us,changing,900,No noise precision flying unreal altitude gains somewhat creepy and appeared as many and left as one,31.5491667,-97.1463889
1257,2011-10-12 19:00:00,us,fireball,0,One cloudy evening on Sept 12&#44 2011-as I walked toward the sunroom in the backyard which is toward the south&#44 that is made of all wind,38.6411111,-75.61138890000001
1258,2011-10-12 19:40:00,us,circle,30,Blue (same as sky) colored circle with red&#44 white and blue lights on it seen around dusk.,36.2716667,-83.14
1259,2011-10-12 20:00:00,us,light,1200,I am a 55 year old business owner from Raleigh&#44 NC and have been an FAA  licensed  pilot  for 37 years. I have an interest in astronomy,33.8941667,-78.4269444
1260,2011-10-12 20:00:00,us,disk,7,I saw a hovering metallic grey saucer shaped disk hovering over the South Gate Golf course,37.1041667,-113.58333329999999
1261,2011-10-12 20:07:00,us,unknown,30,Blue object&#44 translucent&#44 no sound,32.7763889,-79.9311111
1262,2011-10-12 21:00:00,us,triangle,900,2 spacecraft and huge blue light in the sky,29.4238889,-98.4933333
1263,2011-10-12 21:00:00,us,light,1800,Small bright yellow white light forming into three. making a loud roaring noise.,47.9177778,-108.52555559999999
1264,2012-10-12 00:00:00,us,fireball,30,WE SAW 3 SEPARATE SIGHTINGS WITHIN 15 MINS TIME EACH TIME 3 ORANGE FLAME BALLS FLEW IN UNISON THROUGH THE NEIGHBORS TREES AT A FAST PAC,28.6119444,-80.8077778
1265,2012-10-12 04:10:00,us,unknown,7200,UFO&#8217;s spotted in Chicago in the early morning on 10/12/12.,41.8500000,-87.65
1266,2012-10-12 06:30:00,us,rectangle,3,Craft zoomed past my windshield.,40.4405556,-79.9961111
1267,2012-10-12 08:25:00,us,circle,300,Bright orange circles,40.9747222,-80.4938889
1268,2012-10-12 14:30:00,us,sphere,1200,Large white/silver spherical object with smaller black object in close proximity over Fort Campbell&#44 KY.,36.5805556,-87.76
1269,2012-10-12 15:00:00,us,circle,120,Very huge mass with black figured markings no outer rim,36.5297222,-87.3594444
1270,2012-10-12 17:00:00,us,cylinder,40,Airliner and UFOs.,42.1947222,-122.70833329999999
1271,2012-10-12 17:45:00,us,light,60,Bright light surrounded by jets.,39.8963889,-80.17944440000001
1272,2012-10-12 18:00:00,us,oval,600,An oval shaped craft emited an intense silver light. The bottom of it had a red/blue streak. Then it very fast left blinking red.,44.9430556,-123.0338889
1273,2012-10-12 18:55:00,us,other,300,Huge fireball in Phoenix turns into two orbs that float and tumble to the ground,33.4483333,-112.07333329999999
1274,2012-10-12 19:00:00,us,light,3600,I saw a strange orange orb in the southern sky.,33.3702778,-112.58305559999998
1275,2012-10-12 19:00:00,us,nan,45,2 objects with flame trails  making manuevers spirals lights,33.5386111,-112.1852778
1276,2012-10-12 19:00:00,us,chevron,60,Chevron Shape Bright Object in the Northern Sky,26.6155556,-80.05722220000001
1277,2012-10-12 19:00:00,us,cylinder,60,Self illuminating rod-chevron shape near West Palm Beach,26.6155556,-80.05722220000001
1278,2012-10-12 19:00:00,us,changing,300,UFO Chasing commercial flight in southern maine&#33&#33,43.5405556,-70.84861109999999
1279,2012-10-12 19:10:00,us,light,300,Bright ascending light&#44 vanished in a flash,41.4202778,-72.4069444
1280,2012-10-12 19:30:00,us,chevron,6,Stange Craft seen in  the night sky over Tucson Az.,32.2216667,-110.9258333
1281,2012-10-12 20:00:00,us,light,10,Stunned to what I seen. Bright. Semi stationary light. Very bright. Seen no form. Just the light.,39.6527778,-78.7627778
1282,2012-10-12 20:00:00,nan,sphere,600,My husband and I saw a slow-moving&#44 low-flying&#44 orange globe going over our development around 8:00 at night.,39.819722,-75.122778
1283,2012-10-12 20:00:00,us,circle,900,25 orange lights in the sky,43.0116667,-88.23138890000001
1284,2012-10-12 20:28:00,us,nan,120,Observed a round ball of white light about 1000 ft next to a plane going same speed then disappear.,39.1063889,-84.47888890000002
1285,2012-10-12 20:30:00,us,sphere,300,Multiple silent red orbs under power over Oklahoma City&#44 approx. 5 min. duration.,35.4675000,-97.51611109999999
1286,2012-10-12 20:30:00,us,fireball,600,2 circular balls of red light floating over neighborhood in wellington&#44 fl,26.6583333,-80.2416667
1287,2012-10-12 20:45:00,us,light,600,Intense bright white light&#44 turns bright orange and vanishes near Grayling Michigan,44.6613889,-84.71472220000001
1288,2012-10-12 21:05:00,us,fireball,10,Short rocket-like fireball near air force base.,61.2180556,-149.90027780000003
1289,2012-10-12 21:25:00,ca,triangle,3,Large silent metallic craft&#44very fast and no lights,43.9,-78.866667
1290,2012-10-12 21:45:00,us,unknown,40,Three big white lights with a set of twinkling lights. Craft was hovering then moved at slow pace. Then it disappeared at of then air.,38.1958333,-81.4777778
1291,2012-10-12 22:00:00,us,circle,1800,20 cirlces of orange lite in the Kings grant area marlton New Jersey,39.8911111,-74.92222220000001
1292,2012-10-12 22:00:00,us,light,15,Blue light object falls from sky 10/12/12 PA,39.8811111,-75.3241667
1293,2012-10-12 23:00:00,nan,changing,8,I Witnessed a holographic-like display of about 50 points of light rapidly transforming into various 3-dimensional rectangular shapes,25.317645,82.97391400000001
1294,2012-10-12 23:15:00,us,circle,300,5 amber orbs floating at a high rate of speed,41.6022222,-72.9872222
1295,2013-10-12 03:08:00,us,unknown,17,Gold hazy &quot;being&quot; hovering (like standing on edge of craft) while over apt building in NW Austin - amber lights on edges.,30.2669444,-97.7427778
1296,2013-10-12 04:30:00,us,light,7200,Flickering light moved in almost a hummingbird type fashion,43.0280556,-73.3816667
1297,2013-10-12 07:17:00,us,triangle,300,Three bright lights in triangle formation over Strongsville/Brunswick area. Moved together almost as if one craft.,41.3144444,-81.8358333
1298,2013-10-12 07:45:00,us,fireball,60,2 large orange lights hovering near each other. Moving up and down&#44 side to side. Zoomed &amp; disappeared&#44 seemingly realizing us noticing,38.2205556,-90.39583329999999
1299,2013-10-12 13:00:00,us,disk,120,2 Flying discs over Owego&#44 New York&#44 USA.,42.1033333,-76.2625
1300,2013-10-12 14:35:00,us,other,300,Huge and change of vector into sky.,57.7900000,-152.40722219999998
1301,2013-10-12 15:00:00,us,formation,900,Cluster of silver orbs fading in and out of view.,38.6272222,-90.1977778
1302,2013-10-12 18:30:00,us,triangle,1800,Triangular object with 2 small round objects in clouds in daylight&#441 of the objects took off at increadable speed.,42.7358333,-83.41888890000001
1303,2013-10-12 19:45:00,us,changing,180,Shape shifting Light Orbs.,39.9611111,-82.99888890000001
1304,2013-10-12 20:00:00,us,light,0,Pulsing light of red&#44 green and white seen in western and southern sky over Albuquerque.,35.0844444,-106.65055559999999
1305,2013-10-12 20:00:00,us,other,120,Four orange globes,40.2522222,-80.0030556
1306,2013-10-12 20:00:00,us,oval,0,Disappearing light.,39.0150000,-94.1983333
1307,2013-10-12 20:00:00,us,formation,600,Husband and I witnessed 4 translucent lights moving clockwise then coming together in center and then spreading back out. I have seen t,40.7425000,-84.1052778
1308,2013-10-12 20:00:00,us,light,30,3 to 4 bright glowing oarnge balls in a straight line&#44 then made fast movements in a straight line,41.2150000,-86.7758333
1309,2013-10-12 20:00:00,us,triangle,900,9 sets of 3 triangular aircraft.,36.7280556,-76.5838889
1310,2013-10-12 20:20:00,us,light,300,Red/orange lights.,35.7452778,-81.685
1311,2013-10-12 20:28:00,ca,sphere,120,Fuzzy orange sphere in night sky moving quickly south to north no nav lights visible,44.25,-79.466667
1312,2013-10-12 20:40:00,us,formation,1200,Bright light splits into 4 and forms shapes&#44 disappears one at a time&#44 above Hamilton Ohio,39.3994444,-84.56138890000001
1313,2013-10-12 20:55:00,us,triangle,60,UFO lights over Austin&#44 Texas ACL Fest During the Cure Concert.,30.2669444,-97.7427778
1314,2013-10-12 21:00:00,us,light,600,Bright white lights one then three then four appeared then all diappeared then reappeared.,39.5588889,-84.3041667
1315,2013-10-12 21:00:00,us,fireball,120,Large orange fireball splits into four fireballs.,39.3994444,-84.56138890000001
1316,2013-10-12 21:00:00,nan,circle,45,Bright orange sphere in nighttime sky in Thailand.,9.512017,100.013593
1317,2013-10-12 21:00:00,us,unknown,60,Glowing orbs flickering and changing configuration.,39.5522222,-84.2333333
1318,2013-10-12 21:00:00,us,light,60,One yellow light that split into four the reunited over Butler County Ohio.,39.0875000,-81.92277779999999
1319,2013-10-12 21:15:00,us,fireball,600,Started as a fireball that separated into three hovering objects,39.6427778,-84.2866667
1320,2013-10-12 21:15:00,us,formation,180,Several stationary orange lights in sky west of Peoria&#44 in a descending arc which dissappeared in twos after a short period of time.,40.6936111,-89.58888890000001
1321,2013-10-12 21:45:00,us,unknown,30,High altitude orb of ligh breaks into four&#44 which move around laterally&#44 join back together and disappear.,39.5522222,-84.2333333
1322,2013-10-12 22:00:00,us,formation,30,3 orbs in sky remote Colorado oct 12 2013  moving in up and down to side to side plus sign formations .,39.1911111,-106.81694440000001
1323,2013-10-12 22:00:00,us,light,15,Oct 12&#44 2013&#44 I saw 3  orbs in sky  east of grand junction on I/70  moving in fasted up and down side to side  formations. .,39.0638889,-108.55
1324,2013-10-12 22:00:00,ca,sphere,15,Multi colored Lights that moved in all random directons.  ((NUFORC Note:  We suspect &quot;twinkling&quot; stars.  PD)),45.766667,-79.4
1325,2013-10-12 22:05:00,nan,diamond,2400,Northeastern view of red and green shaped diamond changing flight pattern for the past 25 mins,39.898404,-81.827354
1326,2013-10-12 22:05:00,us,diamond,180,Diamond\Top UFO with all red panels.,40.0333333,-83.1583333
1327,2013-10-12 22:26:00,us,circle,900,We just witnessed an amazing event.  About ten different hovering light facing 20&#39 north east of Hiawassee.  They were orange like and,34.9491667,-83.7575
